Time,Symbol,Funding Rate,Funding Rate Daily
"Aug 18, 2017, 10:00:00",XBTUSD,-0.0415,-0.1245
"Aug 18, 2017, 2:00:00",XBTUSD,0.01,0.03
"Aug 18, 2017, 6:00:00",XBTUSD,0.01,0.03
"Aug 17, 2017, 10:00:00",XBTUSD,0.098,0.294
"Aug 17, 2017, 2:00:00",XBTUSD,0.2985,0.8955
"Aug 17, 2017, 6:00:00",XBTUSD,0.3217,0.9651
"Aug 16, 2017, 10:00:00",XBTUSD,0.0112,0.0336
"Aug 16, 2017, 2:00:00",XBTUSD,-0.0626,-0.1878
"Aug 16, 2017, 6:00:00",XBTUSD,0.0362,0.1086
"Aug 15, 2017, 10:00:00",XBTUSD,0.1028,0.3084
"Aug 15, 2017, 2:00:00",XBTUSD,0.1482,0.4446
"Aug 15, 2017, 6:00:00",XBTUSD,0.2072,0.6216
"Aug 14, 2017, 10:00:00",XBTUSD,0.1289,0.3867
"Aug 14, 2017, 2:00:00",XBTUSD,0.2262,0.6786
"Aug 14, 2017, 6:00:00",XBTUSD,0.2041,0.6123
"Aug 13, 2017, 10:00:00",XBTUSD,0.1394,0.4182
"Aug 13, 2017, 2:00:00",XBTUSD,0.2018,0.6054
"Aug 13, 2017, 6:00:00",XBTUSD,0.0599,0.1797
"Aug 12, 2017, 10:00:00",XBTUSD,0.01,0.03
"Aug 12, 2017, 2:00:00",XBTUSD,-0.0858,-0.2574
"Aug 12, 2017, 6:00:00",XBTUSD,0.01,0.03
"Aug 11, 2017, 10:00:00",XBTUSD,0.01,0.03
"Aug 11, 2017, 2:00:00",XBTUSD,0.01,0.03
"Aug 11, 2017, 6:00:00",XBTUSD,-0.1782,-0.5346
"Aug 10, 2017, 10:00:00",XBTUSD,-0.0336,-0.1008
"Aug 10, 2017, 2:00:00",XBTUSD,-0.019,-0.057
"Aug 10, 2017, 6:00:00",XBTUSD,0.01,0.03
"Aug 9, 2017, 10:00:00",XBTUSD,0.01,0.03
"Aug 9, 2017, 2:00:00",XBTUSD,0.01,0.03
"Aug 9, 2017, 6:00:00",XBTUSD,0.01,0.03
"Aug 8, 2017, 10:00:00",XBTUSD,-0.0108,-0.0324
"Aug 8, 2017, 2:00:00",XBTUSD,0.01,0.03
"Aug 8, 2017, 6:00:00",XBTUSD,0.0826,0.2478
"Aug 7, 2017, 10:00:00",XBTUSD,0.0289,0.0867
"Aug 7, 2017, 2:00:00",XBTUSD,0.0809,0.2427
"Aug 7, 2017, 6:00:00",XBTUSD,0.0836,0.2508
"Aug 6, 2017, 10:00:00",XBTUSD,0.2371,0.7113
"Aug 6, 2017, 2:00:00",XBTUSD,0.2587,0.7761
"Aug 6, 2017, 6:00:00",XBTUSD,0.375,1.125
"Aug 5, 2017, 10:00:00",XBTUSD,0.3011,0.9033
"Aug 5, 2017, 2:00:00",XBTUSD,0.375,1.125
"Aug 5, 2017, 6:00:00",XBTUSD,0.105,0.315
"Aug 4, 2017, 10:00:00",XBTUSD,-0.0013,-0.0039
"Aug 4, 2017, 2:00:00",XBTUSD,0.01,0.03
"Aug 4, 2017, 6:00:00",XBTUSD,0.01,0.03
"Aug 3, 2017, 10:00:00",XBTUSD,0.0023,0.0069
"Aug 3, 2017, 2:00:00",XBTUSD,-0.0026,-0.0078
"Aug 3, 2017, 6:00:00",XBTUSD,-0.0493,-0.1479
"Aug 2, 2017, 10:00:00",XBTUSD,-0.0682,-0.2046
"Aug 2, 2017, 2:00:00",XBTUSD,-0.0724,-0.2172
"Aug 2, 2017, 6:00:00",XBTUSD,-0.1086,-0.3258
"Aug 1, 2017, 10:00:00",XBTUSD,-0.375,-1.125
"Aug 1, 2017, 2:00:00",XBTUSD,-0.375,-1.125
"Aug 1, 2017, 6:00:00",XBTUSD,-0.2639,-0.7917
"Jul 31, 2017, 10:00:00",XBTUSD,-0.2791,-0.8373
"Jul 31, 2017, 2:00:00",XBTUSD,-0.2793,-0.8379
"Jul 31, 2017, 6:00:00",XBTUSD,-0.3224,-0.9672
"Jul 30, 2017, 10:00:00",XBTUSD,-0.375,-1.125
"Jul 30, 2017, 2:00:00",XBTUSD,-0.3324,-0.9972
"Jul 30, 2017, 6:00:00",XBTUSD,-0.1175,-0.3525
"Jul 29, 2017, 10:00:00",XBTUSD,-0.3124,-0.9372
"Jul 29, 2017, 2:00:00",XBTUSD,-0.1808,-0.5424
"Jul 29, 2017, 6:00:00",XBTUSD,-0.0239,-0.0717
"Jul 28, 2017, 10:00:00",XBTUSD,-0.0147,-0.0441
"Jul 28, 2017, 2:00:00",XBTUSD,-0.0902,-0.2706
"Jul 28, 2017, 6:00:00",XBTUSD,-0.2474,-0.7422
"Jul 27, 2017, 10:00:00",XBTUSD,-0.2802,-0.8406
"Jul 27, 2017, 2:00:00",XBTUSD,-0.1208,-0.3624
"Jul 27, 2017, 6:00:00",XBTUSD,-0.0086,-0.0258
"Jul 26, 2017, 10:00:00",XBTUSD,-0.1229,-0.3687
"Jul 26, 2017, 2:00:00",XBTUSD,-0.1723,-0.5169
"Jul 26, 2017, 6:00:00",XBTUSD,-0.1245,-0.3735
"Jul 25, 2017, 10:00:00",XBTUSD,-0.0508,-0.1524
"Jul 25, 2017, 2:00:00",XBTUSD,0.0302,0.0906
"Jul 25, 2017, 6:00:00",XBTUSD,0.1668,0.5004
"Jul 24, 2017, 10:00:00",XBTUSD,0.0914,0.2742
"Jul 24, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 24, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jul 23, 2017, 10:00:00",XBTUSD,-0.0328,-0.0984
"Jul 23, 2017, 2:00:00",XBTUSD,-0.1017,-0.3051
"Jul 23, 2017, 6:00:00",XBTUSD,0.2196,0.6588
"Jul 22, 2017, 10:00:00",XBTUSD,0.241,0.723
"Jul 22, 2017, 2:00:00",XBTUSD,0.375,1.125
"Jul 22, 2017, 6:00:00",XBTUSD,0.1088,0.3264
"Jul 21, 2017, 10:00:00",XBTUSD,0.0699,0.2097
"Jul 21, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 21, 2017, 6:00:00",XBTUSD,0.0603,0.1809
"Jul 20, 2017, 10:00:00",XBTUSD,0.0982,0.2946
"Jul 20, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 20, 2017, 6:00:00",XBTUSD,-0.1123,-0.3369
"Jul 19, 2017, 10:00:00",XBTUSD,-0.1464,-0.4392
"Jul 19, 2017, 2:00:00",XBTUSD,-0.1123,-0.3369
"Jul 19, 2017, 6:00:00",XBTUSD,-0.1824,-0.5472
"Jul 18, 2017, 10:00:00",XBTUSD,-0.0286,-0.0858
"Jul 18, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 18, 2017, 6:00:00",XBTUSD,-0.0274,-0.0822
"Jul 17, 2017, 10:00:00",XBTUSD,0.0868,0.2604
"Jul 17, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 17, 2017, 6:00:00",XBTUSD,0.3215,0.9645
"Jul 16, 2017, 10:00:00",XBTUSD,0.1359,0.4077
"Jul 16, 2017, 2:00:00",XBTUSD,0.2177,0.6531
"Jul 16, 2017, 6:00:00",XBTUSD,0.1229,0.3687
"Jul 15, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jul 15, 2017, 2:00:00",XBTUSD,-0.1613,-0.4839
"Jul 15, 2017, 6:00:00",XBTUSD,-0.1173,-0.3519
"Jul 14, 2017, 10:00:00",XBTUSD,-0.1204,-0.3612
"Jul 14, 2017, 2:00:00",XBTUSD,-0.1367,-0.4101
"Jul 14, 2017, 6:00:00",XBTUSD,-0.1588,-0.4764
"Jul 13, 2017, 10:00:00",XBTUSD,-0.1987,-0.5961
"Jul 13, 2017, 2:00:00",XBTUSD,-0.1809,-0.5427
"Jul 13, 2017, 6:00:00",XBTUSD,-0.0706,-0.2118
"Jul 12, 2017, 10:00:00",XBTUSD,-0.0563,-0.1689
"Jul 12, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 12, 2017, 6:00:00",XBTUSD,-0.0716,-0.2148
"Jul 11, 2017, 10:00:00",XBTUSD,-0.1529,-0.4587
"Jul 11, 2017, 2:00:00",XBTUSD,-0.078,-0.234
"Jul 11, 2017, 6:00:00",XBTUSD,-0.0137,-0.0411
"Jul 10, 2017, 10:00:00",XBTUSD,-0.0302,-0.0906
"Jul 10, 2017, 2:00:00",XBTUSD,-0.0639,-0.1917
"Jul 10, 2017, 6:00:00",XBTUSD,-0.0704,-0.2112
"Jul 9, 2017, 10:00:00",XBTUSD,-0.1384,-0.4152
"Jul 9, 2017, 2:00:00",XBTUSD,-0.1881,-0.5643
"Jul 9, 2017, 6:00:00",XBTUSD,-0.0563,-0.1689
"Jul 8, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jul 8, 2017, 2:00:00",XBTUSD,0.0085,0.0255
"Jul 8, 2017, 6:00:00",XBTUSD,-0.0002,-0.0006
"Jul 7, 2017, 10:00:00",XBTUSD,-0.1934,-0.5802
"Jul 7, 2017, 2:00:00",XBTUSD,-0.2819,-0.8457
"Jul 7, 2017, 6:00:00",XBTUSD,0.0077,0.0231
"Jul 6, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jul 6, 2017, 2:00:00",XBTUSD,-0.0239,-0.0717
"Jul 6, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jul 5, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jul 5, 2017, 2:00:00",XBTUSD,-0.1123,-0.3369
"Jul 5, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jul 4, 2017, 10:00:00",XBTUSD,0.0013,0.0039
"Jul 4, 2017, 2:00:00",XBTUSD,0.0817,0.2451
"Jul 4, 2017, 6:00:00",XBTUSD,0.1245,0.3735
"Jul 3, 2017, 10:00:00",XBTUSD,0.0649,0.1947
"Jul 3, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jul 3, 2017, 6:00:00",XBTUSD,-0.104,-0.312
"Jul 2, 2017, 10:00:00",XBTUSD,-0.2216,-0.6648
"Jul 2, 2017, 2:00:00",XBTUSD,-0.1857,-0.5571
"Jul 2, 2017, 6:00:00",XBTUSD,-0.1545,-0.4635
"Jul 1, 2017, 10:00:00",XBTUSD,-0.2346,-0.7038
"Jul 1, 2017, 2:00:00",XBTUSD,-0.375,-1.125
"Jul 1, 2017, 6:00:00",XBTUSD,-0.1424,-0.4272
"Jun 30, 2017, 10:00:00",XBTUSD,-0.047,-0.141
"Jun 30, 2017, 2:00:00",XBTUSD,-0.1324,-0.3972
"Jun 30, 2017, 6:00:00",XBTUSD,-0.125,-0.375
"Jun 29, 2017, 10:00:00",XBTUSD,-0.2182,-0.6546
"Jun 29, 2017, 2:00:00",XBTUSD,-0.3462,-1.0386
"Jun 29, 2017, 6:00:00",XBTUSD,-0.2382,-0.7146
"Jun 28, 2017, 10:00:00",XBTUSD,-0.3658,-1.0974
"Jun 28, 2017, 2:00:00",XBTUSD,-0.3427,-1.0281
"Jun 28, 2017, 6:00:00",XBTUSD,-0.375,-1.125
"Jun 27, 2017, 10:00:00",XBTUSD,-0.375,-1.125
"Jun 27, 2017, 2:00:00",XBTUSD,-0.1747,-0.5241
"Jun 27, 2017, 6:00:00",XBTUSD,0.0653,0.1959
"Jun 26, 2017, 10:00:00",XBTUSD,-0.1217,-0.3651
"Jun 26, 2017, 2:00:00",XBTUSD,-0.1814,-0.5442
"Jun 26, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 25, 2017, 10:00:00",XBTUSD,-0.0041,-0.0123
"Jun 25, 2017, 2:00:00",XBTUSD,-0.1445,-0.4335
"Jun 25, 2017, 6:00:00",XBTUSD,-0.1727,-0.5181
"Jun 24, 2017, 10:00:00",XBTUSD,-0.0576,-0.1728
"Jun 24, 2017, 2:00:00",XBTUSD,-0.0524,-0.1572
"Jun 24, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 23, 2017, 10:00:00",XBTUSD,0.0849,0.2547
"Jun 23, 2017, 2:00:00",XBTUSD,0.008,0.024
"Jun 23, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 22, 2017, 10:00:00",XBTUSD,-0.0065,-0.0195
"Jun 22, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jun 22, 2017, 6:00:00",XBTUSD,0.1053,0.3159
"Jun 21, 2017, 10:00:00",XBTUSD,0.0587,0.1761
"Jun 21, 2017, 2:00:00",XBTUSD,0.076,0.228
"Jun 21, 2017, 6:00:00",XBTUSD,0.2352,0.7056
"Jun 20, 2017, 10:00:00",XBTUSD,0.0806,0.2418
"Jun 20, 2017, 2:00:00",XBTUSD,0.0279,0.0837
"Jun 20, 2017, 6:00:00",XBTUSD,0.0493,0.1479
"Jun 19, 2017, 10:00:00",XBTUSD,0.0096,0.0288
"Jun 19, 2017, 2:00:00",XBTUSD,0.022,0.066
"Jun 19, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 18, 2017, 10:00:00",XBTUSD,-0.0501,-0.1503
"Jun 18, 2017, 2:00:00",XBTUSD,-0.0496,-0.1488
"Jun 18, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 17, 2017, 10:00:00",XBTUSD,-0.0094,-0.0282
"Jun 17, 2017, 2:00:00",XBTUSD,-0.2425,-0.7275
"Jun 17, 2017, 6:00:00",XBTUSD,-0.375,-1.125
"Jun 16, 2017, 10:00:00",XBTUSD,-0.375,-1.125
"Jun 16, 2017, 2:00:00",XBTUSD,-0.375,-1.125
"Jun 16, 2017, 6:00:00",XBTUSD,-0.2169,-0.6507
"Jun 15, 2017, 10:00:00",XBTUSD,0,0
"Jun 15, 2017, 2:00:00",XBTUSD,-0.375,-1.125
"Jun 15, 2017, 6:00:00",XBTUSD,-0.3212,-0.9636
"Jun 14, 2017, 10:00:00",XBTUSD,-0.233,-0.699
"Jun 14, 2017, 2:00:00",XBTUSD,-0.2343,-0.7029
"Jun 14, 2017, 6:00:00",XBTUSD,0.0052,0.0156
"Jun 13, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jun 13, 2017, 2:00:00",XBTUSD,-0.0605,-0.1815
"Jun 13, 2017, 6:00:00",XBTUSD,-0.0696,-0.2088
"Jun 12, 2017, 10:00:00",XBTUSD,-0.2038,-0.6114
"Jun 12, 2017, 2:00:00",XBTUSD,0.1712,0.5136
"Jun 12, 2017, 6:00:00",XBTUSD,0.375,1.125
"Jun 11, 2017, 10:00:00",XBTUSD,0.375,1.125
"Jun 11, 2017, 2:00:00",XBTUSD,0.2421,0.7263
"Jun 11, 2017, 6:00:00",XBTUSD,0.3264,0.9792
"Jun 10, 2017, 10:00:00",XBTUSD,0.3722,1.1166
"Jun 10, 2017, 2:00:00",XBTUSD,0.0215,0.0645
"Jun 10, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 9, 2017, 10:00:00",XBTUSD,0.0538,0.1614
"Jun 9, 2017, 2:00:00",XBTUSD,0.2404,0.7212
"Jun 9, 2017, 6:00:00",XBTUSD,0.375,1.125
"Jun 8, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jun 8, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jun 8, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 7, 2017, 10:00:00",XBTUSD,0.2689,0.8067
"Jun 7, 2017, 2:00:00",XBTUSD,0.375,1.125
"Jun 7, 2017, 6:00:00",XBTUSD,0.375,1.125
"Jun 6, 2017, 10:00:00",XBTUSD,0.375,1.125
"Jun 6, 2017, 2:00:00",XBTUSD,0.375,1.125
"Jun 6, 2017, 6:00:00",XBTUSD,0.375,1.125
"Jun 5, 2017, 10:00:00",XBTUSD,0.375,1.125
"Jun 5, 2017, 2:00:00",XBTUSD,0.1891,0.5673
"Jun 5, 2017, 6:00:00",XBTUSD,0.0875,0.2625
"Jun 4, 2017, 10:00:00",XBTUSD,0.108,0.324
"Jun 4, 2017, 2:00:00",XBTUSD,0.062,0.186
"Jun 4, 2017, 6:00:00",XBTUSD,0.01,0.03
"Jun 3, 2017, 10:00:00",XBTUSD,0,0
"Jun 3, 2017, 2:00:00",XBTUSD,0.2099,0.6297
"Jun 3, 2017, 6:00:00",XBTUSD,0.3355,1.0065
"Jun 2, 2017, 10:00:00",XBTUSD,0.1339,0.4017
"Jun 2, 2017, 2:00:00",XBTUSD,0.0891,0.2673
"Jun 2, 2017, 6:00:00",XBTUSD,0.028,0.084
"Jun 1, 2017, 10:00:00",XBTUSD,0.01,0.03
"Jun 1, 2017, 2:00:00",XBTUSD,0.01,0.03
"Jun 1, 2017, 6:00:00",XBTUSD,0.01,0.03
"May 31, 2017, 10:00:00",XBTUSD,0.0588,0.1764
"May 31, 2017, 2:00:00",XBTUSD,-0.1045,-0.3135
"May 31, 2017, 6:00:00",XBTUSD,-0.0785,-0.2355
"May 30, 2017, 10:00:00",XBTUSD,0.2965,0.8895
"May 30, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 30, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 29, 2017, 10:00:00",XBTUSD,0.0087,0.0261
"May 29, 2017, 2:00:00",XBTUSD,0.0509,0.1527
"May 29, 2017, 6:00:00",XBTUSD,0.01,0.03
"May 28, 2017, 10:00:00",XBTUSD,-0.2444,-0.7332
"May 28, 2017, 2:00:00",XBTUSD,0.01,0.03
"May 28, 2017, 6:00:00",XBTUSD,0.3164,0.9492
"May 27, 2017, 10:00:00",XBTUSD,0.2115,0.6345
"May 27, 2017, 2:00:00",XBTUSD,0,0
"May 27, 2017, 6:00:00",XBTUSD,-0.375,-1.125
"May 26, 2017, 10:00:00",XBTUSD,-0.2481,-0.7443
"May 26, 2017, 2:00:00",XBTUSD,-0.0042,-0.0126
"May 26, 2017, 6:00:00",XBTUSD,0,0
"May 25, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 25, 2017, 2:00:00",XBTUSD,0.2117,0.6351
"May 25, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 24, 2017, 10:00:00",XBTUSD,0.1889,0.5667
"May 24, 2017, 2:00:00",XBTUSD,0.1752,0.5256
"May 24, 2017, 6:00:00",XBTUSD,0.108,0.324
"May 23, 2017, 10:00:00",XBTUSD,-0.0249,-0.0747
"May 23, 2017, 2:00:00",XBTUSD,0.0472,0.1416
"May 23, 2017, 6:00:00",XBTUSD,0.1214,0.3642
"May 22, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 22, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 22, 2017, 6:00:00",XBTUSD,0.1221,0.3663
"May 21, 2017, 10:00:00",XBTUSD,0.0647,0.1941
"May 21, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 21, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 20, 2017, 10:00:00",XBTUSD,0.3544,1.0632
"May 20, 2017, 2:00:00",XBTUSD,0.01,0.03
"May 20, 2017, 6:00:00",XBTUSD,0.01,0.03
"May 19, 2017, 10:00:00",XBTUSD,-0.0198,-0.0594
"May 19, 2017, 2:00:00",XBTUSD,0.354,1.062
"May 19, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 18, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 18, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 18, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 17, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 17, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 17, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 16, 2017, 10:00:00",XBTUSD,0.1645,0.4935
"May 16, 2017, 2:00:00",XBTUSD,0.2466,0.7398
"May 16, 2017, 6:00:00",XBTUSD,0.2847,0.8541
"May 15, 2017, 10:00:00",XBTUSD,-0.0268,-0.0804
"May 15, 2017, 2:00:00",XBTUSD,-0.081,-0.243
"May 15, 2017, 6:00:00",XBTUSD,0.2919,0.8757
"May 14, 2017, 10:00:00",XBTUSD,0.1065,0.3195
"May 14, 2017, 2:00:00",XBTUSD,0.1556,0.4668
"May 14, 2017, 6:00:00",XBTUSD,0.2156,0.6468
"May 13, 2017, 10:00:00",XBTUSD,0.1385,0.4155
"May 13, 2017, 2:00:00",XBTUSD,0.1487,0.4461
"May 13, 2017, 6:00:00",XBTUSD,0.2183,0.6549
"May 12, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 12, 2017, 2:00:00",XBTUSD,0.2662,0.7986
"May 12, 2017, 6:00:00",XBTUSD,0.3396,1.0188
"May 11, 2017, 10:00:00",XBTUSD,0.1866,0.5598
"May 11, 2017, 2:00:00",XBTUSD,-0.0415,-0.1245
"May 11, 2017, 6:00:00",XBTUSD,-0.1147,-0.3441
"May 10, 2017, 10:00:00",XBTUSD,0.0133,0.0399
"May 10, 2017, 2:00:00",XBTUSD,0.1122,0.3366
"May 10, 2017, 6:00:00",XBTUSD,0.1893,0.5679
"May 9, 2017, 10:00:00",XBTUSD,0.0514,0.1542
"May 9, 2017, 2:00:00",XBTUSD,0.2088,0.6264
"May 9, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 8, 2017, 10:00:00",XBTUSD,0.375,1.125
"May 8, 2017, 2:00:00",XBTUSD,0.375,1.125
"May 8, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 7, 2017, 10:00:00",XBTUSD,0.01,0.03
"May 7, 2017, 2:00:00",XBTUSD,0.0804,0.2412
"May 7, 2017, 6:00:00",XBTUSD,0.01,0.03
"May 6, 2017, 10:00:00",XBTUSD,-0.1193,-0.3579
"May 6, 2017, 2:00:00",XBTUSD,-0.0506,-0.1518
"May 6, 2017, 6:00:00",XBTUSD,-0.1272,-0.3816
"May 5, 2017, 10:00:00",XBTUSD,-0.2562,-0.7686
"May 5, 2017, 2:00:00",XBTUSD,0.01,0.03
"May 5, 2017, 6:00:00",XBTUSD,-0.0363,-0.1089
"May 4, 2017, 10:00:00",XBTUSD,0.01,0.03
"May 4, 2017, 2:00:00",XBTUSD,-0.237,-0.711
"May 4, 2017, 6:00:00",XBTUSD,-0.0924,-0.2772
"May 3, 2017, 10:00:00",XBTUSD,0.01,0.03
"May 3, 2017, 2:00:00",XBTUSD,0.1003,0.3009
"May 3, 2017, 6:00:00",XBTUSD,0.1058,0.3174
"May 2, 2017, 10:00:00",XBTUSD,0.01,0.03
"May 2, 2017, 2:00:00",XBTUSD,0.3719,1.1157
"May 2, 2017, 6:00:00",XBTUSD,0.375,1.125
"May 1, 2017, 10:00:00",XBTUSD,0.3351,1.0053
"May 1, 2017, 2:00:00",XBTUSD,0.132,0.396
"May 1, 2017, 6:00:00",XBTUSD,0.0238,0.0714
"Apr 30, 2017, 10:00:00",XBTUSD,0.1031,0.3093
"Apr 30, 2017, 2:00:00",XBTUSD,0.1013,0.3039
"Apr 30, 2017, 6:00:00",XBTUSD,-0.0079,-0.0237
"Apr 29, 2017, 10:00:00",XBTUSD,-0.0092,-0.0276
"Apr 29, 2017, 2:00:00",XBTUSD,-0.096,-0.288
"Apr 29, 2017, 6:00:00",XBTUSD,0.01,0.03
"Apr 28, 2017, 10:00:00",XBTUSD,0.0119,0.0357
"Apr 28, 2017, 2:00:00",XBTUSD,0.1505,0.4515
"Apr 28, 2017, 6:00:00",XBTUSD,0.1621,0.4863
"Apr 27, 2017, 10:00:00",XBTUSD,0.05,0.15
"Apr 27, 2017, 2:00:00",XBTUSD,0.1564,0.4692
"Apr 27, 2017, 6:00:00",XBTUSD,0.1132,0.3396
"Apr 26, 2017, 10:00:00",XBTUSD,0.01,0.03
"Apr 26, 2017, 2:00:00",XBTUSD,0.0844,0.2532
"Apr 26, 2017, 6:00:00",XBTUSD,0.158,0.474
"Apr 25, 2017, 10:00:00",XBTUSD,0.1155,0.3465
"Apr 25, 2017, 2:00:00",XBTUSD,-0.0066,-0.0198
"Apr 25, 2017, 6:00:00",XBTUSD,-0.0036,-0.0108
"Apr 24, 2017, 10:00:00",XBTUSD,-0.0148,-0.0444
"Apr 24, 2017, 2:00:00",XBTUSD,-0.0285,-0.0855
"Apr 24, 2017, 6:00:00",XBTUSD,0.01,0.03
"Apr 23, 2017, 10:00:00",XBTUSD,0.0445,0.1335
"Apr 23, 2017, 2:00:00",XBTUSD,0.0292,0.0876
"Apr 23, 2017, 6:00:00",XBTUSD,0.0954,0.2862
"Apr 22, 2017, 10:00:00",XBTUSD,-0.0123,-0.0369
"Apr 22, 2017, 2:00:00",XBTUSD,0.0346,0.1038
"Apr 22, 2017, 6:00:00",XBTUSD,0.1082,0.3246
"Apr 21, 2017, 10:00:00",XBTUSD,0.1477,0.4431
"Apr 21, 2017, 2:00:00",XBTUSD,0.1821,0.5463
"Apr 21, 2017, 6:00:00",XBTUSD,0.2188,0.6564
"Apr 20, 2017, 10:00:00",XBTUSD,0.1586,0.4758
"Apr 20, 2017, 2:00:00",XBTUSD,-0.0208,-0.0624
"Apr 20, 2017, 6:00:00",XBTUSD,-0.0241,-0.0723
"Apr 19, 2017, 10:00:00",XBTUSD,-0.0862,-0.2586
"Apr 19, 2017, 2:00:00",XBTUSD,-0.0208,-0.0624
"Apr 19, 2017, 6:00:00",XBTUSD,-0.031,-0.093
"Apr 18, 2017, 10:00:00",XBTUSD,0.0423,0.1269
"Apr 18, 2017, 2:00:00",XBTUSD,0.0662,0.1986
"Apr 18, 2017, 6:00:00",XBTUSD,-0.0125,-0.0375
"Apr 17, 2017, 10:00:00",XBTUSD,0.0752,0.2256
"Apr 17, 2017, 2:00:00",XBTUSD,0.053,0.159
"Apr 17, 2017, 6:00:00",XBTUSD,0.0549,0.1647
"Apr 16, 2017, 10:00:00",XBTUSD,-0.0379,-0.1137
"Apr 16, 2017, 2:00:00",XBTUSD,-0.0269,-0.0807
"Apr 16, 2017, 6:00:00",XBTUSD,-0.0126,-0.0378
"Apr 15, 2017, 10:00:00",XBTUSD,0.0347,0.1041
"Apr 15, 2017, 2:00:00",XBTUSD,-0.0112,-0.0336
"Apr 15, 2017, 6:00:00",XBTUSD,0.0652,0.1956
"Apr 14, 2017, 10:00:00",XBTUSD,0.0681,0.2043
"Apr 14, 2017, 2:00:00",XBTUSD,-0.0494,-0.1482
"Apr 14, 2017, 6:00:00",XBTUSD,-0.1768,-0.5304
"Apr 13, 2017, 10:00:00",XBTUSD,-0.1545,-0.4635
"Apr 13, 2017, 2:00:00",XBTUSD,-0.104,-0.312
"Apr 13, 2017, 6:00:00",XBTUSD,-0.0032,-0.0096
"Apr 12, 2017, 10:00:00",XBTUSD,-0.0035,-0.0105
"Apr 12, 2017, 2:00:00",XBTUSD,-0.001,-0.003
"Apr 12, 2017, 6:00:00",XBTUSD,-0.023,-0.069
"Apr 11, 2017, 10:00:00",XBTUSD,-0.001,-0.003
"Apr 11, 2017, 2:00:00",XBTUSD,-0.0008,-0.0024
"Apr 11, 2017, 6:00:00",XBTUSD,-0.0009,-0.0027
"Apr 10, 2017, 10:00:00",XBTUSD,0.0598,0.1794
"Apr 10, 2017, 2:00:00",XBTUSD,0.0831,0.2493
"Apr 10, 2017, 6:00:00",XBTUSD,0.1757,0.5271
"Apr 9, 2017, 10:00:00",XBTUSD,0.0809,0.2427
"Apr 9, 2017, 2:00:00",XBTUSD,-0.1401,-0.4203
"Apr 9, 2017, 6:00:00",XBTUSD,-0.1178,-0.3534
"Apr 8, 2017, 10:00:00",XBTUSD,-0.0919,-0.2757
"Apr 8, 2017, 2:00:00",XBTUSD,-0.0528,-0.1584
"Apr 8, 2017, 6:00:00",XBTUSD,-0.1226,-0.3678
"Apr 7, 2017, 10:00:00",XBTUSD,-0.1196,-0.3588
"Apr 7, 2017, 2:00:00",XBTUSD,-0.0809,-0.2427
"Apr 7, 2017, 6:00:00",XBTUSD,-0.0581,-0.1743
"Apr 6, 2017, 10:00:00",XBTUSD,-0.003,-0.009
