,0,1,2,3
1154,"Jan 29, 2022, 9:00:00",ETHUSDT,0.01,0.03
1155,"Jan 29, 2022, 9:00:00",XBTUSDT,0.01,0.03
1156,"Jan 29, 2022, 9:00:00",SOLUSD,0.0426,0.1278
1157,"Jan 29, 2022, 9:00:00",LINKUSD,0.0576,0.1728
1158,"Jan 29, 2022, 9:00:00",EOSUSD,0.01,0.03
1159,"Jan 29, 2022, 9:00:00",AXSUSD,-0.075,-0.225
1160,"Jan 29, 2022, 9:00:00",DOTUSD,0.01,0.03
1161,"Jan 29, 2022, 9:00:00",BNBUSD,0.01,0.03
1162,"Jan 29, 2022, 9:00:00",DOGEUSD,0.0904,0.2712
1163,"Jan 29, 2022, 9:00:00",ADAUSD,0.01,0.03
1164,"Jan 29, 2022, 9:00:00",AVAXUSD,0.01,0.03
1165,"Jan 29, 2022, 9:00:00",LUNAUSD,0.01,0.03
1166,"Jan 29, 2022, 9:00:00",MATICUSDT,0.01,0.03
1167,"Jan 29, 2022, 9:00:00",XBTEUR,-0.0779,-0.2337
1168,"Jan 29, 2022, 9:00:00",SOLUSDT,0.01,0.03
1169,"Jan 29, 2022, 9:00:00",BNBUSDT,0.004,0.012
1170,"Jan 29, 2022, 9:00:00",ADAUSDT,0.01,0.03
1171,"Jan 29, 2022, 9:00:00",DOTUSDT,0.01,0.03
1172,"Jan 29, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1173,"Jan 29, 2022, 9:00:00",LTCUSD,0.01,0.03
1174,"Jan 29, 2022, 9:00:00",BCHUSD,0.01,0.03
1175,"Jan 29, 2022, 9:00:00",XRPUSD,0.01,0.03
1176,"Jan 29, 2022, 9:00:00",ETHUSD,0.0293,0.0879
1177,"Jan 29, 2022, 9:00:00",XBTUSD,-0.0086,-0.0258
1178,"Jan 29, 2022, 1:00:00",MANAUSDT,0.01,0.03
1179,"Jan 29, 2022, 1:00:00",SANDUSDT,0.01,0.03
1180,"Jan 29, 2022, 1:00:00",FTMUSDT,0.01,0.03
1181,"Jan 29, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1182,"Jan 29, 2022, 1:00:00",LTCUSDT,0.01,0.03
1183,"Jan 29, 2022, 1:00:00",BCHUSDT,0.01,0.03
1184,"Jan 29, 2022, 1:00:00",XRPUSDT,0.01,0.03
1185,"Jan 29, 2022, 1:00:00",ETHUSDT,0.01,0.03
1186,"Jan 29, 2022, 1:00:00",XBTUSDT,0.0063,0.0189
1187,"Jan 29, 2022, 1:00:00",SOLUSD,0.032,0.096
1188,"Jan 29, 2022, 1:00:00",LINKUSD,0.0658,0.1974
1189,"Jan 29, 2022, 1:00:00",EOSUSD,0.01,0.03
1190,"Jan 29, 2022, 1:00:00",AXSUSD,-0.1228,-0.3684
1191,"Jan 29, 2022, 1:00:00",DOTUSD,0.01,0.03
1192,"Jan 29, 2022, 1:00:00",BNBUSD,0.01,0.03
1193,"Jan 29, 2022, 1:00:00",DOGEUSD,0.0938,0.2814
1194,"Jan 29, 2022, 1:00:00",ADAUSD,0.0174,0.0522
1195,"Jan 29, 2022, 1:00:00",AVAXUSD,0.01,0.03
1196,"Jan 29, 2022, 1:00:00",LUNAUSD,0.01,0.03
1197,"Jan 29, 2022, 1:00:00",MATICUSDT,0.01,0.03
1198,"Jan 29, 2022, 1:00:00",XBTEUR,-0.1263,-0.3789
1199,"Jan 29, 2022, 1:00:00",SOLUSDT,0.01,0.03
1200,"Jan 29, 2022, 1:00:00",BNBUSDT,-0.036,-0.108
1201,"Jan 29, 2022, 1:00:00",ADAUSDT,0.01,0.03
1202,"Jan 29, 2022, 1:00:00",DOTUSDT,0.01,0.03
1203,"Jan 29, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1204,"Jan 29, 2022, 1:00:00",LTCUSD,0.01,0.03
1205,"Jan 29, 2022, 1:00:00",BCHUSD,0.01,0.03
1206,"Jan 29, 2022, 1:00:00",XRPUSD,0.0121,0.0363
1207,"Jan 29, 2022, 1:00:00",ETHUSD,0.0479,0.1437
1208,"Jan 29, 2022, 1:00:00",XBTUSD,-0.0176,-0.0528
1209,"Jan 29, 2022, 5:00:00",MANAUSDT,0.01,0.03
1210,"Jan 29, 2022, 5:00:00",SANDUSDT,0.01,0.03
1211,"Jan 29, 2022, 5:00:00",FTMUSDT,0.01,0.03
1212,"Jan 29, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1213,"Jan 29, 2022, 5:00:00",LTCUSDT,0.01,0.03
1214,"Jan 29, 2022, 5:00:00",BCHUSDT,0.01,0.03
1215,"Jan 29, 2022, 5:00:00",XRPUSDT,0.01,0.03
1216,"Jan 29, 2022, 5:00:00",ETHUSDT,0.01,0.03
1217,"Jan 29, 2022, 5:00:00",XBTUSDT,0.01,0.03
1218,"Jan 29, 2022, 5:00:00",SOLUSD,0.01,0.03
1219,"Jan 29, 2022, 5:00:00",LINKUSD,0.0328,0.0984
1220,"Jan 29, 2022, 5:00:00",EOSUSD,0.01,0.03
1221,"Jan 29, 2022, 5:00:00",AXSUSD,-0.1036,-0.3108
1222,"Jan 29, 2022, 5:00:00",DOTUSD,0.01,0.03
1223,"Jan 29, 2022, 5:00:00",BNBUSD,0.01,0.03
1224,"Jan 29, 2022, 5:00:00",DOGEUSD,0.0466,0.1398
1225,"Jan 29, 2022, 5:00:00",ADAUSD,0.01,0.03
1226,"Jan 29, 2022, 5:00:00",AVAXUSD,0.01,0.03
1227,"Jan 29, 2022, 5:00:00",LUNAUSD,0.01,0.03
1228,"Jan 29, 2022, 5:00:00",MATICUSDT,0.01,0.03
1229,"Jan 29, 2022, 5:00:00",XBTEUR,-0.0276,-0.0828
1230,"Jan 29, 2022, 5:00:00",SOLUSDT,0.01,0.03
1231,"Jan 29, 2022, 5:00:00",BNBUSDT,-0.086,-0.258
1232,"Jan 29, 2022, 5:00:00",ADAUSDT,0.01,0.03
1233,"Jan 29, 2022, 5:00:00",DOTUSDT,0.01,0.03
1234,"Jan 29, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1235,"Jan 29, 2022, 5:00:00",LTCUSD,0.01,0.03
1236,"Jan 29, 2022, 5:00:00",BCHUSD,0.01,0.03
1237,"Jan 29, 2022, 5:00:00",XRPUSD,0.0135,0.0405
1238,"Jan 29, 2022, 5:00:00",ETHUSD,0.0579,0.1737
1239,"Jan 29, 2022, 5:00:00",XBTUSD,-0.0123,-0.0369
1240,"Jan 28, 2022, 9:00:00",MANAUSDT,0.01,0.03
1241,"Jan 28, 2022, 9:00:00",SANDUSDT,0.01,0.03
1242,"Jan 28, 2022, 9:00:00",FTMUSDT,0.01,0.03
1243,"Jan 28, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1244,"Jan 28, 2022, 9:00:00",LTCUSDT,0.01,0.03
1245,"Jan 28, 2022, 9:00:00",BCHUSDT,0.01,0.03
1246,"Jan 28, 2022, 9:00:00",XRPUSDT,0.01,0.03
1247,"Jan 28, 2022, 9:00:00",ETHUSDT,0.01,0.03
1248,"Jan 28, 2022, 9:00:00",XBTUSDT,0.01,0.03
1249,"Jan 28, 2022, 9:00:00",SOLUSD,0.0221,0.0663
1250,"Jan 28, 2022, 9:00:00",LINKUSD,0.01,0.03
1251,"Jan 28, 2022, 9:00:00",EOSUSD,0.01,0.03
1252,"Jan 28, 2022, 9:00:00",AXSUSD,-0.0969,-0.2907
1253,"Jan 28, 2022, 9:00:00",DOTUSD,0.01,0.03
1254,"Jan 28, 2022, 9:00:00",BNBUSD,0.01,0.03
1255,"Jan 28, 2022, 9:00:00",DOGEUSD,0.0484,0.1452
1256,"Jan 28, 2022, 9:00:00",ADAUSD,0.01,0.03
1257,"Jan 28, 2022, 9:00:00",AVAXUSD,0.01,0.03
1258,"Jan 28, 2022, 9:00:00",LUNAUSD,0.01,0.03
1259,"Jan 28, 2022, 9:00:00",MATICUSDT,0.01,0.03
1260,"Jan 28, 2022, 9:00:00",XBTEUR,-0.0054,-0.0162
1261,"Jan 28, 2022, 9:00:00",SOLUSDT,0.01,0.03
1262,"Jan 28, 2022, 9:00:00",BNBUSDT,-0.079,-0.237
1263,"Jan 28, 2022, 9:00:00",ADAUSDT,0.01,0.03
1264,"Jan 28, 2022, 9:00:00",DOTUSDT,0.01,0.03
1265,"Jan 28, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1266,"Jan 28, 2022, 9:00:00",LTCUSD,0.0122,0.0366
1267,"Jan 28, 2022, 9:00:00",BCHUSD,0.01,0.03
1268,"Jan 28, 2022, 9:00:00",XRPUSD,0.01,0.03
1269,"Jan 28, 2022, 9:00:00",ETHUSD,0.0581,0.1743
1270,"Jan 28, 2022, 9:00:00",XBTUSD,0.0074,0.0222
1271,"Jan 28, 2022, 1:00:00",MANAUSDT,0.01,0.03
1272,"Jan 28, 2022, 1:00:00",SANDUSDT,0.01,0.03
1273,"Jan 28, 2022, 1:00:00",FTMUSDT,0.01,0.03
1274,"Jan 28, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1275,"Jan 28, 2022, 1:00:00",LTCUSDT,0.01,0.03
1276,"Jan 28, 2022, 1:00:00",BCHUSDT,0.01,0.03
1277,"Jan 28, 2022, 1:00:00",XRPUSDT,0.01,0.03
1278,"Jan 28, 2022, 1:00:00",ETHUSDT,0.01,0.03
1279,"Jan 28, 2022, 1:00:00",XBTUSDT,0.01,0.03
1280,"Jan 28, 2022, 1:00:00",SOLUSD,0.0287,0.0861
1281,"Jan 28, 2022, 1:00:00",LINKUSD,0.01,0.03
1282,"Jan 28, 2022, 1:00:00",EOSUSD,0.01,0.03
1283,"Jan 28, 2022, 1:00:00",AXSUSD,-0.065,-0.195
1284,"Jan 28, 2022, 1:00:00",DOTUSD,0.01,0.03
1285,"Jan 28, 2022, 1:00:00",BNBUSD,0.01,0.03
1286,"Jan 28, 2022, 1:00:00",DOGEUSD,0.0502,0.1506
1287,"Jan 28, 2022, 1:00:00",ADAUSD,0.01,0.03
1288,"Jan 28, 2022, 1:00:00",AVAXUSD,0.01,0.03
1289,"Jan 28, 2022, 1:00:00",LUNAUSD,0.01,0.03
1290,"Jan 28, 2022, 1:00:00",MATICUSDT,0.01,0.03
1291,"Jan 28, 2022, 1:00:00",XBTEUR,-0.0271,-0.0813
1292,"Jan 28, 2022, 1:00:00",SOLUSDT,0.01,0.03
1293,"Jan 28, 2022, 1:00:00",BNBUSDT,-0.053,-0.159
1294,"Jan 28, 2022, 1:00:00",ADAUSDT,0.01,0.03
1295,"Jan 28, 2022, 1:00:00",DOTUSDT,0.01,0.03
1296,"Jan 28, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1297,"Jan 28, 2022, 1:00:00",LTCUSD,0.01,0.03
1298,"Jan 28, 2022, 1:00:00",BCHUSD,0.01,0.03
1299,"Jan 28, 2022, 1:00:00",XRPUSD,0.01,0.03
1300,"Jan 28, 2022, 1:00:00",ETHUSD,0.0233,0.0699
1301,"Jan 28, 2022, 1:00:00",XBTUSD,0.0076,0.0228
1302,"Jan 28, 2022, 5:00:00",MANAUSDT,0.01,0.03
1303,"Jan 28, 2022, 5:00:00",SANDUSDT,0.01,0.03
1304,"Jan 28, 2022, 5:00:00",FTMUSDT,0.01,0.03
1305,"Jan 28, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1306,"Jan 28, 2022, 5:00:00",LTCUSDT,0.01,0.03
1307,"Jan 28, 2022, 5:00:00",BCHUSDT,0.01,0.03
1308,"Jan 28, 2022, 5:00:00",XRPUSDT,0.01,0.03
1309,"Jan 28, 2022, 5:00:00",ETHUSDT,0.01,0.03
1310,"Jan 28, 2022, 5:00:00",XBTUSDT,0.01,0.03
1311,"Jan 28, 2022, 5:00:00",SOLUSD,0.0133,0.0399
1312,"Jan 28, 2022, 5:00:00",LINKUSD,0.01,0.03
1313,"Jan 28, 2022, 5:00:00",EOSUSD,0.01,0.03
1314,"Jan 28, 2022, 5:00:00",AXSUSD,-0.0238,-0.0714
1315,"Jan 28, 2022, 5:00:00",DOTUSD,0.01,0.03
1316,"Jan 28, 2022, 5:00:00",BNBUSD,0.01,0.03
1317,"Jan 28, 2022, 5:00:00",DOGEUSD,0.0411,0.1233
1318,"Jan 28, 2022, 5:00:00",ADAUSD,0.01,0.03
1319,"Jan 28, 2022, 5:00:00",AVAXUSD,0.01,0.03
1320,"Jan 28, 2022, 5:00:00",LUNAUSD,0.01,0.03
1321,"Jan 28, 2022, 5:00:00",MATICUSDT,0.01,0.03
1322,"Jan 28, 2022, 5:00:00",XBTEUR,0.01,0.03
1323,"Jan 28, 2022, 5:00:00",SOLUSDT,0.01,0.03
1324,"Jan 28, 2022, 5:00:00",BNBUSDT,-0.086,-0.258
1325,"Jan 28, 2022, 5:00:00",ADAUSDT,0.01,0.03
1326,"Jan 28, 2022, 5:00:00",DOTUSDT,0.01,0.03
1327,"Jan 28, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1328,"Jan 28, 2022, 5:00:00",LTCUSD,0.01,0.03
1329,"Jan 28, 2022, 5:00:00",BCHUSD,0.01,0.03
1330,"Jan 28, 2022, 5:00:00",XRPUSD,0.01,0.03
1331,"Jan 28, 2022, 5:00:00",ETHUSD,0.0167,0.0501
1332,"Jan 28, 2022, 5:00:00",XBTUSD,0.0096,0.0288
1333,"Jan 27, 2022, 9:00:00",MANAUSDT,0.01,0.03
1334,"Jan 27, 2022, 9:00:00",SANDUSDT,0.01,0.03
1335,"Jan 27, 2022, 9:00:00",FTMUSDT,0.01,0.03
1336,"Jan 27, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1337,"Jan 27, 2022, 9:00:00",LTCUSDT,0.01,0.03
1338,"Jan 27, 2022, 9:00:00",BCHUSDT,0.01,0.03
1339,"Jan 27, 2022, 9:00:00",XRPUSDT,0.01,0.03
1340,"Jan 27, 2022, 9:00:00",ETHUSDT,0.01,0.03
1341,"Jan 27, 2022, 9:00:00",XBTUSDT,0.01,0.03
1342,"Jan 27, 2022, 9:00:00",SOLUSD,0.01,0.03
1343,"Jan 27, 2022, 9:00:00",LINKUSD,0.01,0.03
1344,"Jan 27, 2022, 9:00:00",EOSUSD,0.01,0.03
1345,"Jan 27, 2022, 9:00:00",AXSUSD,-0.018,-0.054
1346,"Jan 27, 2022, 9:00:00",DOTUSD,0.01,0.03
1347,"Jan 27, 2022, 9:00:00",BNBUSD,0.01,0.03
1348,"Jan 27, 2022, 9:00:00",DOGEUSD,0.029,0.087
1349,"Jan 27, 2022, 9:00:00",ADAUSD,0.01,0.03
1350,"Jan 27, 2022, 9:00:00",AVAXUSD,0.01,0.03
1351,"Jan 27, 2022, 9:00:00",LUNAUSD,0.01,0.03
1352,"Jan 27, 2022, 9:00:00",MATICUSDT,0.01,0.03
1353,"Jan 27, 2022, 9:00:00",XBTEUR,0.0038,0.0114
1354,"Jan 27, 2022, 9:00:00",SOLUSDT,0.01,0.03
1355,"Jan 27, 2022, 9:00:00",BNBUSDT,-0.088,-0.264
1356,"Jan 27, 2022, 9:00:00",ADAUSDT,0.01,0.03
1357,"Jan 27, 2022, 9:00:00",DOTUSDT,0.01,0.03
1358,"Jan 27, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1359,"Jan 27, 2022, 9:00:00",LTCUSD,0.01,0.03
1360,"Jan 27, 2022, 9:00:00",BCHUSD,0.01,0.03
1361,"Jan 27, 2022, 9:00:00",XRPUSD,0.01,0.03
1362,"Jan 27, 2022, 9:00:00",ETHUSD,0.0207,0.0621
1363,"Jan 27, 2022, 9:00:00",XBTUSD,0.01,0.03
1364,"Jan 27, 2022, 1:00:00",MANAUSDT,0.01,0.03
1365,"Jan 27, 2022, 1:00:00",SANDUSDT,0.01,0.03
1366,"Jan 27, 2022, 1:00:00",FTMUSDT,0.01,0.03
1367,"Jan 27, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1368,"Jan 27, 2022, 1:00:00",LTCUSDT,0.01,0.03
1369,"Jan 27, 2022, 1:00:00",BCHUSDT,0.01,0.03
1370,"Jan 27, 2022, 1:00:00",XRPUSDT,0.01,0.03
1371,"Jan 27, 2022, 1:00:00",ETHUSDT,0.01,0.03
1372,"Jan 27, 2022, 1:00:00",XBTUSDT,0.01,0.03
1373,"Jan 27, 2022, 1:00:00",SOLUSD,0.01,0.03
1374,"Jan 27, 2022, 1:00:00",LINKUSD,0.01,0.03
1375,"Jan 27, 2022, 1:00:00",EOSUSD,0.01,0.03
1376,"Jan 27, 2022, 1:00:00",AXSUSD,-0.0311,-0.0933
1377,"Jan 27, 2022, 1:00:00",DOTUSD,0.01,0.03
1378,"Jan 27, 2022, 1:00:00",BNBUSD,0.01,0.03
1379,"Jan 27, 2022, 1:00:00",DOGEUSD,0.01,0.03
1380,"Jan 27, 2022, 1:00:00",ADAUSD,0.01,0.03
1381,"Jan 27, 2022, 1:00:00",AVAXUSD,0.01,0.03
1382,"Jan 27, 2022, 1:00:00",LUNAUSD,0.01,0.03
1383,"Jan 27, 2022, 1:00:00",MATICUSDT,0.01,0.03
1384,"Jan 27, 2022, 1:00:00",XBTEUR,-0.0043,-0.0129
1385,"Jan 27, 2022, 1:00:00",SOLUSDT,0.01,0.03
1386,"Jan 27, 2022, 1:00:00",BNBUSDT,-0.095,-0.285
1387,"Jan 27, 2022, 1:00:00",ADAUSDT,0.01,0.03
1388,"Jan 27, 2022, 1:00:00",DOTUSDT,0.01,0.03
1389,"Jan 27, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1390,"Jan 27, 2022, 1:00:00",LTCUSD,0.01,0.03
1391,"Jan 27, 2022, 1:00:00",BCHUSD,0.01,0.03
1392,"Jan 27, 2022, 1:00:00",XRPUSD,0.01,0.03
1393,"Jan 27, 2022, 1:00:00",ETHUSD,0.0239,0.0717
1394,"Jan 27, 2022, 1:00:00",XBTUSD,0.0056,0.0168
1395,"Jan 27, 2022, 5:00:00",MANAUSDT,0.01,0.03
1396,"Jan 27, 2022, 5:00:00",SANDUSDT,0.01,0.03
1397,"Jan 27, 2022, 5:00:00",FTMUSDT,0.01,0.03
1398,"Jan 27, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1399,"Jan 27, 2022, 5:00:00",LTCUSDT,0.01,0.03
1400,"Jan 27, 2022, 5:00:00",BCHUSDT,0.01,0.03
1401,"Jan 27, 2022, 5:00:00",XRPUSDT,0.01,0.03
1402,"Jan 27, 2022, 5:00:00",ETHUSDT,0.01,0.03
1403,"Jan 27, 2022, 5:00:00",XBTUSDT,0.01,0.03
1404,"Jan 27, 2022, 5:00:00",SOLUSD,0.01,0.03
1405,"Jan 27, 2022, 5:00:00",LINKUSD,0.01,0.03
1406,"Jan 27, 2022, 5:00:00",EOSUSD,0.01,0.03
1407,"Jan 27, 2022, 5:00:00",AXSUSD,-0.0531,-0.1593
1408,"Jan 27, 2022, 5:00:00",DOTUSD,0.01,0.03
1409,"Jan 27, 2022, 5:00:00",BNBUSD,0.01,0.03
1410,"Jan 27, 2022, 5:00:00",DOGEUSD,0.0176,0.0528
1411,"Jan 27, 2022, 5:00:00",ADAUSD,0.01,0.03
1412,"Jan 27, 2022, 5:00:00",AVAXUSD,0.01,0.03
1413,"Jan 27, 2022, 5:00:00",LUNAUSD,0.01,0.03
1414,"Jan 27, 2022, 5:00:00",MATICUSDT,0.01,0.03
1415,"Jan 27, 2022, 5:00:00",XBTEUR,-0.0074,-0.0222
1416,"Jan 27, 2022, 5:00:00",SOLUSDT,0.01,0.03
1417,"Jan 27, 2022, 5:00:00",BNBUSDT,-0.033,-0.099
1418,"Jan 27, 2022, 5:00:00",ADAUSDT,0.01,0.03
1419,"Jan 27, 2022, 5:00:00",DOTUSDT,0.01,0.03
1420,"Jan 27, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1421,"Jan 27, 2022, 5:00:00",LTCUSD,0.01,0.03
1422,"Jan 27, 2022, 5:00:00",BCHUSD,0.01,0.03
1423,"Jan 27, 2022, 5:00:00",XRPUSD,0.01,0.03
1424,"Jan 27, 2022, 5:00:00",ETHUSD,0.01,0.03
1425,"Jan 27, 2022, 5:00:00",XBTUSD,-0.0053,-0.0159
1426,"Jan 26, 2022, 9:00:00",MANAUSDT,-0.0151,-0.0453
1427,"Jan 26, 2022, 9:00:00",SANDUSDT,0.01,0.03
1428,"Jan 26, 2022, 9:00:00",FTMUSDT,0.01,0.03
1429,"Jan 26, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1430,"Jan 26, 2022, 9:00:00",LTCUSDT,0.01,0.03
1431,"Jan 26, 2022, 9:00:00",BCHUSDT,0.01,0.03
1432,"Jan 26, 2022, 9:00:00",XRPUSDT,0.01,0.03
1433,"Jan 26, 2022, 9:00:00",ETHUSDT,0.01,0.03
1434,"Jan 26, 2022, 9:00:00",XBTUSDT,0.01,0.03
1435,"Jan 26, 2022, 9:00:00",SOLUSD,0.01,0.03
1436,"Jan 26, 2022, 9:00:00",LINKUSD,0.01,0.03
1437,"Jan 26, 2022, 9:00:00",EOSUSD,0.01,0.03
1438,"Jan 26, 2022, 9:00:00",AXSUSD,-0.0789,-0.2367
1439,"Jan 26, 2022, 9:00:00",DOTUSD,0.01,0.03
1440,"Jan 26, 2022, 9:00:00",BNBUSD,0.01,0.03
1441,"Jan 26, 2022, 9:00:00",DOGEUSD,0.0444,0.1332
1442,"Jan 26, 2022, 9:00:00",ADAUSD,0.01,0.03
1443,"Jan 26, 2022, 9:00:00",AVAXUSD,0.01,0.03
1444,"Jan 26, 2022, 9:00:00",LUNAUSD,0.01,0.03
1445,"Jan 26, 2022, 9:00:00",MATICUSDT,0.01,0.03
1446,"Jan 26, 2022, 9:00:00",XBTEUR,-0.0397,-0.1191
1447,"Jan 26, 2022, 9:00:00",SOLUSDT,0.01,0.03
1448,"Jan 26, 2022, 9:00:00",BNBUSDT,-0.038,-0.114
1449,"Jan 26, 2022, 9:00:00",ADAUSDT,0.01,0.03
1450,"Jan 26, 2022, 9:00:00",DOTUSDT,0.01,0.03
1451,"Jan 26, 2022, 9:00:00",DOGEUSDT,0.01,0.03
1452,"Jan 26, 2022, 9:00:00",LTCUSD,0.01,0.03
1453,"Jan 26, 2022, 9:00:00",BCHUSD,0.01,0.03
1454,"Jan 26, 2022, 9:00:00",XRPUSD,0.01,0.03
1455,"Jan 26, 2022, 9:00:00",ETHUSD,0.01,0.03
1456,"Jan 26, 2022, 9:00:00",XBTUSD,-0.0113,-0.0339
1457,"Jan 26, 2022, 1:00:00",MANAUSDT,0.01,0.03
1458,"Jan 26, 2022, 1:00:00",SANDUSDT,0.01,0.03
1459,"Jan 26, 2022, 1:00:00",FTMUSDT,0.01,0.03
1460,"Jan 26, 2022, 1:00:00",SHIBUSDT,0.01,0.03
1461,"Jan 26, 2022, 1:00:00",LTCUSDT,0.01,0.03
1462,"Jan 26, 2022, 1:00:00",BCHUSDT,0.01,0.03
1463,"Jan 26, 2022, 1:00:00",XRPUSDT,0.01,0.03
1464,"Jan 26, 2022, 1:00:00",ETHUSDT,0.01,0.03
1465,"Jan 26, 2022, 1:00:00",XBTUSDT,0.01,0.03
1466,"Jan 26, 2022, 1:00:00",SOLUSD,0.01,0.03
1467,"Jan 26, 2022, 1:00:00",LINKUSD,0.01,0.03
1468,"Jan 26, 2022, 1:00:00",EOSUSD,0.01,0.03
1469,"Jan 26, 2022, 1:00:00",AXSUSD,-0.015,-0.045
1470,"Jan 26, 2022, 1:00:00",DOTUSD,0.01,0.03
1471,"Jan 26, 2022, 1:00:00",BNBUSD,0.01,0.03
1472,"Jan 26, 2022, 1:00:00",DOGEUSD,0.0441,0.1323
1473,"Jan 26, 2022, 1:00:00",ADAUSD,0.01,0.03
1474,"Jan 26, 2022, 1:00:00",AVAXUSD,0.01,0.03
1475,"Jan 26, 2022, 1:00:00",LUNAUSD,0.01,0.03
1476,"Jan 26, 2022, 1:00:00",MATICUSDT,0.01,0.03
1477,"Jan 26, 2022, 1:00:00",XBTEUR,-0.0504,-0.1512
1478,"Jan 26, 2022, 1:00:00",SOLUSDT,0.01,0.03
1479,"Jan 26, 2022, 1:00:00",BNBUSDT,-0.067,-0.201
1480,"Jan 26, 2022, 1:00:00",ADAUSDT,0.01,0.03
1481,"Jan 26, 2022, 1:00:00",DOTUSDT,0.01,0.03
1482,"Jan 26, 2022, 1:00:00",DOGEUSDT,0.01,0.03
1483,"Jan 26, 2022, 1:00:00",LTCUSD,0.01,0.03
1484,"Jan 26, 2022, 1:00:00",BCHUSD,0.01,0.03
1485,"Jan 26, 2022, 1:00:00",XRPUSD,0.01,0.03
1486,"Jan 26, 2022, 1:00:00",ETHUSD,0.0137,0.0411
1487,"Jan 26, 2022, 1:00:00",XBTUSD,-0.0262,-0.0786
1488,"Jan 26, 2022, 5:00:00",MANAUSDT,0.01,0.03
1489,"Jan 26, 2022, 5:00:00",SANDUSDT,0.01,0.03
1490,"Jan 26, 2022, 5:00:00",FTMUSDT,0.01,0.03
1491,"Jan 26, 2022, 5:00:00",SHIBUSDT,0.01,0.03
1492,"Jan 26, 2022, 5:00:00",LTCUSDT,0.01,0.03
1493,"Jan 26, 2022, 5:00:00",BCHUSDT,0.01,0.03
1494,"Jan 26, 2022, 5:00:00",XRPUSDT,0.01,0.03
1495,"Jan 26, 2022, 5:00:00",ETHUSDT,0.01,0.03
1496,"Jan 26, 2022, 5:00:00",XBTUSDT,0.01,0.03
1497,"Jan 26, 2022, 5:00:00",SOLUSD,0.01,0.03
1498,"Jan 26, 2022, 5:00:00",LINKUSD,0.01,0.03
1499,"Jan 26, 2022, 5:00:00",EOSUSD,0.01,0.03
1500,"Jan 26, 2022, 5:00:00",AXSUSD,0.01,0.03
1501,"Jan 26, 2022, 5:00:00",DOTUSD,0.01,0.03
1502,"Jan 26, 2022, 5:00:00",BNBUSD,0.01,0.03
1503,"Jan 26, 2022, 5:00:00",DOGEUSD,0.0452,0.1356
1504,"Jan 26, 2022, 5:00:00",ADAUSD,0.01,0.03
1505,"Jan 26, 2022, 5:00:00",AVAXUSD,0.01,0.03
1506,"Jan 26, 2022, 5:00:00",LUNAUSD,0.01,0.03
1507,"Jan 26, 2022, 5:00:00",MATICUSDT,0.01,0.03
1508,"Jan 26, 2022, 5:00:00",XBTEUR,-0.0581,-0.1743
1509,"Jan 26, 2022, 5:00:00",SOLUSDT,0.01,0.03
1510,"Jan 26, 2022, 5:00:00",BNBUSDT,-0.058,-0.174
1511,"Jan 26, 2022, 5:00:00",ADAUSDT,0.01,0.03
1512,"Jan 26, 2022, 5:00:00",DOTUSDT,0.01,0.03
1513,"Jan 26, 2022, 5:00:00",DOGEUSDT,0.01,0.03
1514,"Jan 26, 2022, 5:00:00",LTCUSD,0.01,0.03
1515,"Jan 26, 2022, 5:00:00",BCHUSD,0.01,0.03
1516,"Jan 26, 2022, 5:00:00",XRPUSD,0.01,0.03
1517,"Jan 26, 2022, 5:00:00",ETHUSD,0.01,0.03
1518,"Jan 26, 2022, 5:00:00",XBTUSD,-0.0243,-0.0729
1519,"Jan 25, 2022, 9:00:00",MANAUSDT,0.01,0.03
1520,"Jan 25, 2022, 9:00:00",SANDUSDT,0.01,0.03
1521,"Jan 25, 2022, 9:00:00",FTMUSDT,0.01,0.03
1522,"Jan 25, 2022, 9:00:00",SHIBUSDT,0.01,0.03
1523,"Jan 25, 2022, 9:00:00",LTCUSDT,0.01,0.03
1524,"Jan 25, 2022, 9:00:00",BCHUSDT,0.01,0.03
1525,"Jan 25, 2022, 9:00:00",XRPUSDT,0.01,0.03
1526,"Jan 25, 2022, 9:00:00",ETHUSDT,0.01,0.03
1527,"Jan 25, 2022, 9:00:00",XBTUSDT,0.01,0.03
1528,"Jan 25, 2022, 9:00:00",SOLUSD,0.0303,0.0909
1529,"Jan 25, 2022, 9:00:00",LINKUSD,0.01,0.03
